xmlfile,doi,title,level,section_name,country_conf,country_predicted,start_char,end_char,latitude,longitude,resolved_placename,word_phrase,section_chars
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.8529636,ITA,451,456,42.66305,13.9205,Morro d'Oro,Morro,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.95639527,USA,460,476,37.8627,-121.93107,Mount Diablo State Park,Diabo State Park,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.50660044,USA,726,730,37.8627,-121.93107,Mount Diablo State Park,Park,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.9395218,BRA,960,966,-20.96612,-48.06856,Pontal,Pontal,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.9395218,BRA,970,982,-23.48856,-48.75931,Paranapanema,Paranapanema,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.8529636,ITA,1125,1130,42.66305,13.9205,Morro d'Oro,Morro,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.95639527,USA,1134,1150,37.8627,-121.93107,Mount Diablo State Park,Diabo State Park,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.9395218,BRA,1661,1667,-20.96612,-48.06856,Pontal,Pontal,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.8529636,ITA,3132,3137,42.66305,13.9205,Morro d'Oro,Morro,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.95639527,USA,3141,3157,37.8627,-121.93107,Mount Diablo State Park,Diabo State Park,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.9395218,BRA,10291,10297,-20.96612,-48.06856,Pontal,Pontal,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.9395218,BRA,10301,10313,-23.48856,-48.75931,Paranapanema,Paranapanema,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.9516948,BRA,10315,10321,-10,-55,Federative Republic of Brazil,Brazil,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec002', 'sec-type': 'materials|methods'}",Methods,0.2353872,BTN,12077,12090,-10,-55,Federative Republic of Brazil,Dryad Digital,12127
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.9528109,BRA,41,47,-20.96612,-48.06856,Pontal,Pontal,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.96374094,USA,100,115,42.86842,-70.93422,Atlantic Forest Ski Area,Atlantic Forest,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.24821267,USA,276,291,42.86842,-70.93422,Atlantic Forest Ski Area,Atlantic Forest,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.9048774,ITA,443,448,42.66305,13.9205,Morro d'Oro,Morro,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.96374094,USA,452,468,37.8627,-121.93107,Mount Diablo State Park,Diabo State Park,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.6353264,USA,718,722,33.05671,-117.26559,Park Encinitas Trailer Park,Park,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.9528109,BRA,952,958,-20.96612,-48.06856,Pontal,Pontal,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.9528109,BRA,962,974,-23.48856,-48.75931,Paranapanema,Paranapanema,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.9048774,ITA,1117,1122,42.66305,13.9205,Morro d'Oro,Morro,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.96374094,USA,1126,1142,37.8627,-121.93107,Mount Diablo State Park,Diabo State Park,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec003'},Study area and sites,0.9528109,BRA,1653,1659,-20.96612,-48.06856,Pontal,Pontal,2248
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec004'},Biological survey and classification,0.9048774,ITA,875,880,42.66305,13.9205,Morro d'Oro,Morro,3111
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec004'},Biological survey and classification,0.96374094,USA,884,900,37.8627,-121.93107,Mount Diablo State Park,Diabo State Park,3111
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec005'},Landscape structural analyses,,,,,,,,,2921
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec006'},Data Analysis,0.9395218,BRA,2000,2006,-20.96612,-48.06856,Pontal,Pontal,3836
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec006'},Data Analysis,0.9395218,BRA,2010,2022,-23.48856,-48.75931,Paranapanema,Paranapanema,3836
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec006'},Data Analysis,0.9516948,BRA,2024,2030,-10,-55,Federative Republic of Brazil,Brazil,3836
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec006'},Data Analysis,0.2353872,BTN,3786,3799,-10,-55,Federative Republic of Brazil,Dryad Digital,3836
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec007', 'sec-type': 'results'}",Results,0.9528109,BRA,47,53,-20.96612,-48.06856,Pontal,Pontal,7559
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec007', 'sec-type': 'results'}",Results,0.9528109,BRA,931,937,-20.96612,-48.06856,Pontal,Pontal,7559
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec007', 'sec-type': 'results'}",Results,0.9528109,BRA,941,953,-23.48856,-48.75931,Paranapanema,Paranapanema,7559
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec007', 'sec-type': 'results'}",Results,0.5339668,ITA,4339,4341,-23.48856,-48.75931,Paranapanema,≥3,7559
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec008'},The fragmentation process,0.9528109,BRA,39,45,-20.96612,-48.06856,Pontal,Pontal,1722
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec008'},The fragmentation process,0.9528109,BRA,923,929,-20.96612,-48.06856,Pontal,Pontal,1722
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec008'},The fragmentation process,0.9528109,BRA,933,945,-23.48856,-48.75931,Paranapanema,Paranapanema,1722
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec009'},Structure of the bird community,,,,,,,,,336
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec010'},Most important models and parameters,0.5339668,ITA,2271,2273,-23.48856,-48.75931,Paranapanema,≥3,5491
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.96374094,USA,723,738,42.86842,-70.93422,Atlantic Forest Ski Area,Atlantic Forest,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.96374094,USA,2707,2722,42.86842,-70.93422,Atlantic Forest Ski Area,Atlantic Forest,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,2803,2809,-20.96612,-48.06856,Pontal,Pontal,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,2813,2825,-23.48856,-48.75931,Paranapanema,Paranapanema,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.24821267,TUR,3155,3178,-23.48856,-48.75931,Paranapanema,Wood-Quail Odontophorus,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.24821267,GBR,3540,3563,-23.48856,-48.75931,Paranapanema,Tody-Tyrant Hemitriccus,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,4525,4531,-20.96612,-48.06856,Pontal,Pontal,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,4535,4547,-23.48856,-48.75931,Paranapanema,Paranapanema,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,5079,5085,-20.96612,-48.06856,Pontal,Pontal,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,5302,5308,-20.96612,-48.06856,Pontal,Pontal,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,6998,7004,-20.96612,-48.06856,Pontal,Pontal,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.24821267,USA,7312,7327,-20.96612,-48.06856,Pontal,Atlantic Forest,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,8463,8469,-20.96612,-48.06856,Pontal,Pontal,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,9206,9212,-20.96612,-48.06856,Pontal,Pontal,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9528109,BRA,9216,9228,-23.48856,-48.75931,Paranapanema,Paranapanema,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.9048774,FRA,9230,9239,45.05083,1.72639,Saint-Bazile-de-Meyssac,SP-Brazil,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec011', 'sec-type': 'conclusions'}",Discussion,0.24821267,USA,9262,9277,45.05083,1.72639,Saint-Bazile-de-Meyssac,Atlantic Forest,10119
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec012'},Distinctive time-lags between sensitive and non-sensitive bird groups,0.96374094,USA,712,727,42.86842,-70.93422,Atlantic Forest Ski Area,Atlantic Forest,4435
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec012'},Distinctive time-lags between sensitive and non-sensitive bird groups,0.96374094,USA,2696,2711,42.86842,-70.93422,Atlantic Forest Ski Area,Atlantic Forest,4435
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec012'},Distinctive time-lags between sensitive and non-sensitive bird groups,0.9528109,BRA,2792,2798,-20.96612,-48.06856,Pontal,Pontal,4435
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec012'},Distinctive time-lags between sensitive and non-sensitive bird groups,0.9528109,BRA,2802,2814,-23.48856,-48.75931,Paranapanema,Paranapanema,4435
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec012'},Distinctive time-lags between sensitive and non-sensitive bird groups,0.24821267,TUR,3144,3167,-23.48856,-48.75931,Paranapanema,Wood-Quail Odontophorus,4435
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec012'},Distinctive time-lags between sensitive and non-sensitive bird groups,0.24821267,GBR,3529,3552,-23.48856,-48.75931,Paranapanema,Tody-Tyrant Hemitriccus,4435
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec013'},Fragmentation threshold and the time-lag,0.9528109,BRA,78,84,-20.96612,-48.06856,Pontal,Pontal,2475
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec013'},Fragmentation threshold and the time-lag,0.9528109,BRA,88,100,-23.48856,-48.75931,Paranapanema,Paranapanema,2475
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec013'},Fragmentation threshold and the time-lag,0.9528109,BRA,632,638,-20.96612,-48.06856,Pontal,Pontal,2475
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec013'},Fragmentation threshold and the time-lag,0.9528109,BRA,855,861,-20.96612,-48.06856,Pontal,Pontal,2475
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec014'},Restoration opportunity and urgency,0.9528109,BRA,75,81,-20.96612,-48.06856,Pontal,Pontal,3196
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec014'},Restoration opportunity and urgency,0.24821267,USA,389,404,-20.96612,-48.06856,Pontal,Atlantic Forest,3196
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec014'},Restoration opportunity and urgency,0.9528109,BRA,1540,1546,-20.96612,-48.06856,Pontal,Pontal,3196
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec014'},Restoration opportunity and urgency,0.9528109,BRA,2283,2289,-20.96612,-48.06856,Pontal,Pontal,3196
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec014'},Restoration opportunity and urgency,0.9528109,BRA,2293,2305,-23.48856,-48.75931,Paranapanema,Paranapanema,3196
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec014'},Restoration opportunity and urgency,0.9048774,FRA,2307,2316,45.05083,1.72639,Saint-Bazile-de-Meyssac,SP-Brazil,3196
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec014'},Restoration opportunity and urgency,0.24821267,USA,2339,2354,45.05083,1.72639,Saint-Bazile-de-Meyssac,Atlantic Forest,3196
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,"{'id': 'sec015', 'sec-type': 'conclusions'}",Conclusion,,,,,,,,,879
journal.pone.0147909.xml,10.1371/journal.pone.0147909,Time-Lag in Responses of Birds to Atlantic Forest Fragmentation: Restoration Opportunity and Urgency,{'id': 'sec016'},Supporting Information,,,,,,,,,129
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,title,title,,,,,,,,,153
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,abstract,abstract,0.957188,FRA,916,921,48.85339,2.34864,Paris,Paris,1909
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec001'},Background,,,,,,,,,322
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec002'},Hypothesis,,,,,,,,,521
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec003'},Methods,0.957188,FRA,37,42,48.85339,2.34864,Paris,Paris,319
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec004'},Results,,,,,,,,,208
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec005'},Significance,,,,,,,,,495
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec006', 'sec-type': 'intro'}",Introduction,0.96349823,FRA,5699,5704,48.85339,2.34864,Paris,Paris,6074
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec006', 'sec-type': 'intro'}",Introduction,0.9516948,FRA,5706,5712,46,2,Republic of France,France,6074
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec007', 'sec-type': 'materials|methods'}",Materials and Methods,0.957188,FRA,150,155,48.85339,2.34864,Paris,Paris,13121
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec007', 'sec-type': 'materials|methods'}",Materials and Methods,0.957188,FRA,448,453,48.85339,2.34864,Paris,Paris,13121
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec007', 'sec-type': 'materials|methods'}",Materials and Methods,0.24821267,FRA,979,992,48.85339,2.34864,Paris,Île-de-France,13121
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec007', 'sec-type': 'materials|methods'}",Materials and Methods,0.96374094,FRA,4523,4528,48.85,2.19293,Hauts-de-Seine,Seine,13121
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec007', 'sec-type': 'materials|methods'}",Materials and Methods,0.87992215,FRA,4533,4538,48.99116,4.25966,Marne,Marne,13121
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec008'},Study site and land cover data,0.957188,FRA,128,133,48.85339,2.34864,Paris,Paris,1713
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec008'},Study site and land cover data,0.957188,FRA,426,431,48.85339,2.34864,Paris,Paris,1713
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec008'},Study site and land cover data,0.24821267,FRA,957,970,48.85339,2.34864,Paris,Île-de-France,1713
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec009'},Description of the landscape,0.96374094,FRA,2787,2792,48.85,2.19293,Hauts-de-Seine,Seine,6834
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec009'},Description of the landscape,0.87992215,FRA,2797,2802,48.99116,4.25966,Marne,Marne,6834
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,{'id': 'sec010'},Comparison of the variations in composition and configuration over time,,,,,,,,,4550
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec011', 'sec-type': 'results'}",Results,0.9516948,FRA,186,192,46,2,Republic of France,France,5631
journal.pone.0150111.xml,10.1371/journal.pone.0150111,A Holistic Landscape Description Reveals That Landscape Configuration Changes More over Time than Composition: Implications for Landscape Ecology Studies,"{'id': 'sec011', 'sec-type': 'results'}",Results,0.23163748,FRA,3322,3334,46,2,Republic of France,Tot_Chg_Comp,5631
